1,glorious,adj. 光荣的， 辉煌的
2,gorgeous,adj. 华丽的， 灿烂的， 好极了
3,grand,adj. 豪华的，宏伟的，壮丽的，主要的，重大的 n. (美俚)一千美元
4,magnificent,adj. 壮丽的，宏伟的，极好的
5,radiant,adj. 发光的， 明亮的， 辐射的
6,solemn,adj. 庄严的， 严肃的， 隆重的
7,spectacular,adj. 壮观的， 令人惊叹的 n. 惊人之举， 壮观的表演或影视作品
8,splendid,adj. 辉煌的；灿烂的；极好的；杰出的
9,splendor,n. 光辉， 壮丽， 显赫
10,superb,adj. 极好的
