1,boorish,adj. 粗野的
2,coarse,adj. 粗糙的，非精制的，粗俗的
3,crude,adj. 粗鲁的，简陋的，天然的，未加工的 n. 原油
4,gauche,adj. 笨拙的， 粗鲁的，不善交际的
5,grumpy,adj. 性情乖戾的， 脾气暴躁的
6,inurbane,adj.粗野的，粗鄙的，无理的
7,inurbanity,n.粗鄙，无礼粗野，
8,loutish,adj. 粗野的， 无礼的
9,rough,adj.粗糙的，崎岖不平的； 粗鲁的； 狂暴的，汹涌的； 未经加工的 vt.粗暴地对待； 使粗糙； 草拟 n.粗糙的部分； 艰难，苦难； （高尔夫球场的）深草区 adv.粗暴地 vi.举止粗野
10,rugged,adj. 高低不平的， 崎岖的， 粗糙的
11,rustic,n. 乡下人， 村夫， 农民 adj. 乡村的， 纯朴的， 手工粗糙的
12,uncouth,adj. 粗俗的， 怪异的
13,vulgar,adj. 通俗的，粗俗的
