1,belittle,vt. 轻视， 贬低，使相形见小
2,contempt,n. 轻视，轻蔑
3,despise,vt. 轻视
4,disdain,n. 轻蔑 v. 蔑视
5,pejorative,n. 轻蔑语 adj. 贬低的， 轻蔑的
6,scorn,n. 轻蔑， 被叱责的人 v. 轻蔑， 不屑做
7,scornful,adj. 轻蔑的
8,sniffish,adj. 轻蔑的
