1,conscious,adj. 神志清醒的，意识到的，自觉的，有意的 n. 意识
2,consider,vt. 考虑， 思考， 认为
3,considerate,adj. 考虑周到的，体谅的
4,contemplate,vt. 注视，沉思，打算
5,elevate,vt. 举起，提拔，素养提升，鼓舞 vi. 变高
6,embalm,vt. 铭记， 使弥香气，使不朽
7,haunt,n. 常到的地方 vt. 常到，缠住，出没(像鬼魂一样) vi. 徘徊，出没(像鬼魂一样)
8,meditative,adj. 默想的，耽于默想的，默想性的
9,ponder,vt. &amp;vi. 沉思，考虑
10,recall,vt. 召回；回想起，记起；取消  n. 召回；回忆；撤消
11,recollection,n. 记忆， 回想， 回忆
12,ruminate,v. 深思， 沉思，反刍
13,speculate,vt. 推测，好奇 vi. 深思，投机
14,tender,adj. 温和的， 亲切的， 未成熟的 vt. 提供， 投标
