1,average,n. 平均数，平均水平 adj. 一般的，通常的，平均的 vt. &amp;vi. 取平均值，达到平均水平
2,commonplace,adj. 平凡的， 陈腐的 n. 常事， 老生常谈， 普通的东西
3,general,n. 一般，将军，大体 adj. 一般的，普遍的 v. 指挥，作...将军
4,mediocre,adj. 平庸的， 平凡的
5,mundane,adj. 世俗的，平凡的；世界的，宇宙的
6,ordinary,adj. 普通的
7,pedestrian,adj. 徒步的，缺乏想像的 n. 行人
