1,hotheaded,adj. 易怒的，性急的，易激动的
2,impetuous,adj. 冲动的， 猛烈的， 轻率的
3,impulse,n. 冲动， 驱动力， 倾向， 心血来潮 vt. 推动
4,impulsive,adj. 冲动的， 受感情驱使的， 任性的
5,incentive,adj. 刺激的， 鼓励的 n. 刺激， 鼓励， 动机
6,motivation,n. 动机
7,urge,n. 冲动 vt. 驱策，鼓励，力陈，催促 vi. 极力主张
