1,bayonet,n. 刺刀 v. 用刺刀刺
2,impale,vt. 刺穿(钉住，使...绝望)
3,infiltrate,v.（使）渗透，（使）渗入
4,penetrate,vt. &amp;vi. 穿透，渗透，看穿
5,pierce,v. 刺穿， 穿透， 洞悉
6,punch,n. 打洞器，钻孔机，殴打 n. 酒、水、糖等制成的鸡尾酒 vt. 以拳重击，开洞，剪票，按(键)
7,puncture,n. 刺穿
8,sheathe,vt. 包， 插入鞘， 覆 =sheath
9,stab,n. 刺，戳，刺伤的伤口，剧痛，尝试 vt. 刺伤，中伤 vi. 刺，扎
10,transfix,v. 刺穿， 钉住， 使呆住
