1,acquisitive,adj. 想获得的， 贪得的
2,avarice,n. 贪财， 贪婪
3,avaricious,adj. 贪财的， 贪婪的
4,avid,adj. 渴望的，贪婪的，热心的
5,cormorant,n. 鸬鹚， 贪婪的人
6,covetous,adj. 贪婪的， 贪心的
7,greedy,adj. 贪婪的
8,miserly,adj. 吝啬的
9,rapacious,adj. 强夺的，贪欲的，贪婪的
10,rapacity,n. 掠夺， 贪婪
11,ravenous,adj. 贪婪的(渴望的)
12,voracity,n. 贪食， 贪婪
13,vulture,n. 秃鹰， 兀鹰
